YEAR,SQUARE_ID,PLOT_ID,PLOT_TYPE,COUNTRY,ENV_ZONE_2007,EZ_DESC_07
1998,ABOBUL,VPELGMPUUI,D,ENG,2,Westerly lowlands (England)
1998,ABOBUL,VUWKJTHCBE,Y,ENG,2,Westerly lowlands (England)
1998,ABOBUL,WJHBNFYUUT,S,ENG,2,Westerly lowlands (England)
1998,ABOBUL,XDPAEFSSWD,H,ENG,2,Westerly lowlands (England)
1998,ABOBUL,XLQRGDBIPR,A,ENG,2,Westerly lowlands (England)
1998,ABOBUL,YJYOEQLBLZ,X,ENG,2,Westerly lowlands (England)
1998,ABOBUL,YOPDFCNNDJ,R,ENG,2,Westerly lowlands (England)
1998,ABOBUL,YTKTUHZSKV,D,ENG,2,Westerly lowlands (England)
1998,ABOBUL,YUAEANKTLJ,R,ENG,2,Westerly lowlands (England)
1998,ABOBUL,ZGLENIJODT,V,ENG,2,Westerly lowlands (England)
1998,ADHCCF,AILQFHGGPL,R,SCO,4,Lowlands (Scotland)
1998,ADHCCF,BXHUYLEEHH,B,SCO,4,Lowlands (Scotland)
1998,ADHCCF,BXVGPHKIWF,X,SCO,4,Lowlands (Scotland)
1998,ADHCCF,BYBSMQHHVY,W,SCO,4,Lowlands (Scotland)
1998,ADHCCF,DAGHRHUCIF,V,SCO,4,Lowlands (Scotland)
1998,ADHCCF,HNYKTBKHAF,Y,SCO,4,Lowlands (Scotland)
1998,ADHCCF,IXZCXWUMZM,R,SCO,4,Lowlands (Scotland)
1998,ADHCCF,JTALIAPUEP,Y,SCO,4,Lowlands (Scotland)
1998,ADHCCF,KIXHXHFSEA,X,SCO,4,Lowlands (Scotland)
1998,ADHCCF,KVUKDTCDIV,S,SCO,4,Lowlands (Scotland)
1998,ADHCCF,LWNYGYVORA,V,SCO,4,Lowlands (Scotland)
1998,ADHCCF,NUGKEXNQMG,X,SCO,4,Lowlands (Scotland)
1998,ADHCCF,NZOGZAJBZE,X,SCO,4,Lowlands (Scotland)
1998,ADHCCF,ODDFROXQFG,W,SCO,4,Lowlands (Scotland)
1998,ADHCCF,OGHQZDUZDL,Y,SCO,4,Lowlands (Scotland)
1998,ADHCCF,OHGIABWTBR,X,SCO,4,Lowlands (Scotland)
1998,ADHCCF,QWTRGHWYLT,B,SCO,4,Lowlands (Scotland)
1998,ADHCCF,RMVHYCECLZ,Y,SCO,4,Lowlands (Scotland)
1998,ADHCCF,SLXLOEWLAE,S,SCO,4,Lowlands (Scotland)
1998,ADHCCF,SOIXWYHXBI,U,SCO,4,Lowlands (Scotland)
1998,ADHCCF,TMPSWVGDEJ,B,SCO,4,Lowlands (Scotland)
1998,ADHCCF,VNOYUAZRCC,Y,SCO,4,Lowlands (Scotland)
1998,ADHCCF,YSJETSZORO,W,SCO,4,Lowlands (Scotland)
1998,ADHCCF,ZFSQVYOJYL,V,SCO,4,Lowlands (Scotland)
1998,ADHCCF,ZLLBMGXYJV,U,SCO,4,Lowlands (Scotland)
1998,AHIACC,ARELIQNNOX,Y,SCO,4,Lowlands (Scotland)
1998,AHIACC,BDASMPUVSQ,W,SCO,4,Lowlands (Scotland)
1998,AHIACC,BUAMCUDVCH,W,SCO,4,Lowlands (Scotland)
1998,AHIACC,BWPNWAWNEB,R,SCO,4,Lowlands (Scotland)
1998,AHIACC,DANBJLZHGY,D,SCO,4,Lowlands (Scotland)
1998,AHIACC,DQIKTOYSGK,X,SCO,4,Lowlands (Scotland)
1998,AHIACC,EYWCHZBJER,V,SCO,4,Lowlands (Scotland)
1998,AHIACC,FAHCTZKVDX,X,SCO,4,Lowlands (Scotland)
1998,AHIACC,GSRGULQIGY,B,SCO,4,Lowlands (Scotland)
1998,AHIACC,JOZYFYHOVE,B,SCO,4,Lowlands (Scotland)
1998,AHIACC,KEAPDGJQDT,R,SCO,4,Lowlands (Scotland)
1998,AHIACC,KKDLOKLKNA,Y,SCO,4,Lowlands (Scotland)
1998,AHIACC,LKFDPNHTHW,X,SCO,4,Lowlands (Scotland)
1998,AHIACC,MDCCTGGTLU,X,SCO,4,Lowlands (Scotland)
1998,AHIACC,MGSFQGQYQP,S,SCO,4,Lowlands (Scotland)
1998,AHIACC,MQENLRDEAP,H,SCO,4,Lowlands (Scotland)
1998,AHIACC,NARXNOMMXO,W,SCO,4,Lowlands (Scotland)
1998,AHIACC,NNSMUREUZM,V,SCO,4,Lowlands (Scotland)
1998,AHIACC,QDCHPBYMOC,D,SCO,4,Lowlands (Scotland)
1998,AHIACC,QIYQPCIZXE,Y,SCO,4,Lowlands (Scotland)
1998,AHIACC,RWHMIIKYJJ,H,SCO,4,Lowlands (Scotland)
1998,AHIACC,TDQEEAECLJ,Y,SCO,4,Lowlands (Scotland)
1998,AHIACC,VLBRLIQSQT,Y,SCO,4,Lowlands (Scotland)
1998,AHIACC,WJFVNNKJKV,S,SCO,4,Lowlands (Scotland)
1998,AHIACC,XEZCZRDAWF,X,SCO,4,Lowlands (Scotland)
1998,AHIACC,ZISWOEBFKQ,V,SCO,4,Lowlands (Scotland)
1998,AHKTWX,ACOAZPLNJM,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,AJLLLJOSDC,Y,ENG,1,Easterly lowlands (England)
1998,AHKTWX,ATXEDLVSVA,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,BCNTXRWDPE,X,ENG,1,Easterly lowlands (England)
1998,AHKTWX,BMCLBSQXHY,B,ENG,1,Easterly lowlands (England)
1998,AHKTWX,CQFOMNDWCJ,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,DRHYIBQFVE,V,ENG,1,Easterly lowlands (England)
1998,AHKTWX,DVLEPPXAGD,Y,ENG,1,Easterly lowlands (England)
1998,AHKTWX,DXAGCZYYRP,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,FEKSTHITXQ,V,ENG,1,Easterly lowlands (England)
1998,AHKTWX,FJNYODVRYH,X,ENG,1,Easterly lowlands (England)
1998,AHKTWX,FNQQVMWEDH,Y,ENG,1,Easterly lowlands (England)
1998,AHKTWX,GFQTUUCYHW,R,ENG,1,Easterly lowlands (England)
1998,AHKTWX,GKMKLDRKVQ,S,ENG,1,Easterly lowlands (England)
1998,AHKTWX,GMLEPIXZWM,W,ENG,1,Easterly lowlands (England)
1998,AHKTWX,GMQMHYMACE,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,GXCCXLRNEY,A,ENG,1,Easterly lowlands (England)
1998,AHKTWX,JIJUHPOJZO,S,ENG,1,Easterly lowlands (England)
1998,AHKTWX,JPEACQRXNH,B,ENG,1,Easterly lowlands (England)
1998,AHKTWX,KJVGQVGHPA,A,ENG,1,Easterly lowlands (England)
1998,AHKTWX,KWNPSHGGBO,Y,ENG,1,Easterly lowlands (England)
1998,AHKTWX,MZXUATRFXN,X,ENG,1,Easterly lowlands (England)
1998,AHKTWX,OFBOSNLNTP,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,OOWSLJKFRI,A,ENG,1,Easterly lowlands (England)
1998,AHKTWX,PATELAMDOP,V,ENG,1,Easterly lowlands (England)
1998,AHKTWX,PPNXELZYWR,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,PSEJGQSHJT,X,ENG,1,Easterly lowlands (England)
1998,AHKTWX,RIBPAFGBLA,W,ENG,1,Easterly lowlands (England)
1998,AHKTWX,RZXXAHHFMF,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,SXYZOQSQRH,B,ENG,1,Easterly lowlands (England)
1998,AHKTWX,TXRGJBNPRG,W,ENG,1,Easterly lowlands (England)
1998,AHKTWX,VKTIMODYVU,X,ENG,1,Easterly lowlands (England)
1998,AHKTWX,VNGPIFKWBQ,A,ENG,1,Easterly lowlands (England)
1998,AHKTWX,VZPRSVYUOZ,Y,ENG,1,Easterly lowlands (England)
1998,AHKTWX,WRODYVJQKG,B,ENG,1,Easterly lowlands (England)
1998,AHKTWX,WRRCLTVDFJ,R,ENG,1,Easterly lowlands (England)
1998,AHKTWX,XEVSURHKTZ,A,ENG,1,Easterly lowlands (England)
1998,AHKTWX,XHLNDSITCG,D,ENG,1,Easterly lowlands (England)
1998,AHKTWX,YGAODWDTNF,H,ENG,1,Easterly lowlands (England)
1998,AHKTWX,YHWDJVRSCI,H,ENG,1,Easterly lowlands (England)
1998,AHKTWX,YXLQCAPLWY,B,ENG,1,Easterly lowlands (England)
1998,AHKTWX,ZBLAFTJQAY,D,ENG,1,Easterly lowlands (England)
1998,AKOMXO,BBRDBNHYRB,Y,ENG,2,Westerly lowlands (England)
1998,AKOMXO,DCAWQIGIIP,X,ENG,2,Westerly lowlands (England)
1998,AKOMXO,DFMDHJRCLN,B,ENG,2,Westerly lowlands (England)
1998,AKOMXO,EASIIWNXDJ,B,ENG,2,Westerly lowlands (England)
1998,AKOMXO,ERMBLQQRQT,B,ENG,2,Westerly lowlands (England)
1998,AKOMXO,ESCSRGZHNP,H,ENG,2,Westerly lowlands (England)
1998,AKOMXO,FMREFIJWOU,R,ENG,2,Westerly lowlands (England)
1998,AKOMXO,GGLYHQLOPS,V,ENG,2,Westerly lowlands (England)
1998,AKOMXO,GZCHAFLCRE,S,ENG,2,Westerly lowlands (England)
1998,AKOMXO,GZROPVTLMS,V,ENG,2,Westerly lowlands (England)
1998,AKOMXO,HKFGWPBEIC,X,ENG,2,Westerly lowlands (England)
1998,AKOMXO,IDYPKVJGTF,Y,ENG,2,Westerly lowlands (England)
1998,AKOMXO,IRRKSLRYMX,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,KTBCRJHIKJ,W,ENG,2,Westerly lowlands (England)
1998,AKOMXO,LBYJZHVOOM,W,ENG,2,Westerly lowlands (England)
1998,AKOMXO,LPBPQPIAXI,Y,ENG,2,Westerly lowlands (England)
1998,AKOMXO,LPICREEEJK,Y,ENG,2,Westerly lowlands (England)
1998,AKOMXO,NJRPMFFTWX,H,ENG,2,Westerly lowlands (England)
1998,AKOMXO,OZDUADIXWK,X,ENG,2,Westerly lowlands (England)
1998,AKOMXO,PAJUAHRFKP,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,PDFBXZGHOQ,U,ENG,2,Westerly lowlands (England)
1998,AKOMXO,PJEFWPKKUG,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,PJYQWFKYPL,X,ENG,2,Westerly lowlands (England)
1998,AKOMXO,PLGNBLHNZK,R,ENG,2,Westerly lowlands (England)
1998,AKOMXO,PVOHJHXATU,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,PYWKFAQEQT,B,ENG,2,Westerly lowlands (England)
1998,AKOMXO,ROBQHFZEHR,X,ENG,2,Westerly lowlands (England)
1998,AKOMXO,RRVUQBZLGT,S,ENG,2,Westerly lowlands (England)
1998,AKOMXO,RWDNKSMDKV,B,ENG,2,Westerly lowlands (England)
1998,AKOMXO,RWTFNKFCFM,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,RZCOBCQRAJ,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,SDXEVIRBEH,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,SGJRLHQMTB,W,ENG,2,Westerly lowlands (England)
1998,AKOMXO,VSLOOAFZNU,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,WNUQFCCXYG,Y,ENG,2,Westerly lowlands (England)
1998,AKOMXO,XASXQRITZM,V,ENG,2,Westerly lowlands (England)
1998,AKOMXO,XDAANOWNVF,D,ENG,2,Westerly lowlands (England)
1998,AKOMXO,XSJOSFRWJG,D,ENG,2,Westerly lowlands (England)
1998,AKYQNY,AMMMGCGUYY,X,SCO,6,True uplands (Scotland)
1998,AKYQNY,BOXJCEJAKU,Y,SCO,6,True uplands (Scotland)
1998,AKYQNY,GACDCHLSAE,Y,SCO,6,True uplands (Scotland)
1998,AKYQNY,JYOBODCOGQ,X,SCO,6,True uplands (Scotland)
1998,AKYQNY,KODKSLLBYG,X,SCO,6,True uplands (Scotland)
1998,AKYQNY,MOKJXGLWII,Y,SCO,6,True uplands (Scotland)
1998,AKYQNY,QHBJNEKNRW,X,SCO,6,True uplands (Scotland)
1998,AKYQNY,TWKNDOBAIA,U,SCO,6,True uplands (Scotland)
1998,AKYQNY,UUCUGTQGMT,X,SCO,6,True uplands (Scotland)
1998,AKYQNY,YQXIFTWMXM,Y,SCO,6,True uplands (Scotland)
1998,AKYQNY,ZPMMWUIANR,U,SCO,6,True uplands (Scotland)
1998,ALXYRC,AIIKMWGMVO,X,ENG,2,Westerly lowlands (England)
1998,ALXYRC,AYWEWLUKIF,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,BWGTVXKWEX,H,ENG,2,Westerly lowlands (England)
1998,ALXYRC,DIHNQJOOWU,A,ENG,2,Westerly lowlands (England)
1998,ALXYRC,DJQCWMZZBC,H,ENG,2,Westerly lowlands (England)
1998,ALXYRC,EFXBFKQKWE,R,ENG,2,Westerly lowlands (England)
1998,ALXYRC,EGHSKXULBF,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,FMGDRVNBPG,A,ENG,2,Westerly lowlands (England)
1998,ALXYRC,HOWAGUPWMY,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,HXYXRFPBIH,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,JDFPZNPUEX,B,ENG,2,Westerly lowlands (England)
1998,ALXYRC,JKQLCMNKIW,A,ENG,2,Westerly lowlands (England)
1998,ALXYRC,KRBAXWOQSD,A,ENG,2,Westerly lowlands (England)
1998,ALXYRC,KWCHBTJQSN,A,ENG,2,Westerly lowlands (England)
1998,ALXYRC,LJKCAIOUFA,X,ENG,2,Westerly lowlands (England)
1998,ALXYRC,LYZXYZUZHV,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,MDNAZGVRAI,B,ENG,2,Westerly lowlands (England)
1998,ALXYRC,MEGAUEGISO,X,ENG,2,Westerly lowlands (England)
1998,ALXYRC,NHSPNGOQYN,Y,ENG,2,Westerly lowlands (England)
1998,ALXYRC,NIYMXJFEFH,X,ENG,2,Westerly lowlands (England)
1998,ALXYRC,NQHYWFDXYC,Y,ENG,2,Westerly lowlands (England)
1998,ALXYRC,RNIYBRUEAA,V,ENG,2,Westerly lowlands (England)
1998,ALXYRC,SCAYGYENZU,B,ENG,2,Westerly lowlands (England)
1998,ALXYRC,SJYDIXJIIU,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,SYFFSCNXJO,Y,ENG,2,Westerly lowlands (England)
1998,ALXYRC,TRHJSRMSSW,V,ENG,2,Westerly lowlands (England)
1998,ALXYRC,UOXCPXWATN,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,VBWHWVYMKH,R,ENG,2,Westerly lowlands (England)
1998,ALXYRC,VIKCSETAQE,Y,ENG,2,Westerly lowlands (England)
1998,ALXYRC,WMPILSALEJ,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,WYMPMHURRS,V,ENG,2,Westerly lowlands (England)
1998,ALXYRC,WZYGXARXES,X,ENG,2,Westerly lowlands (England)
1998,ALXYRC,XJKCRXAMRJ,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,XLIGOTRCBY,D,ENG,2,Westerly lowlands (England)
1998,ALXYRC,XSVYGTVVNQ,B,ENG,2,Westerly lowlands (England)
1998,ALXYRC,ZFVGXWFKSL,B,ENG,2,Westerly lowlands (England)
1998,ALXYRC,ZKUDHKFWSK,Y,ENG,2,Westerly lowlands (England)
1998,ANHJGW,BQYGTLOCQS,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,EARPZBFBJG,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,FQDTHUINDR,W,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,FSZGFOQKAL,W,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,FWNYEFURVI,S,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,GWBEFEUPVT,W,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,IGSHMAMZKD,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,KDFJXCCDYB,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,KMQOCPQEZK,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,KNPOQFLXOE,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,MMYZUOYAUA,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,OWUDRPKBAG,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,PSBETEFOUV,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,PZHJOFYFVI,S,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,RVAPRULMLW,U,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,VUVFSJHYWL,U,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,YJCWFXOXPY,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,ANHJGW,ZHYXXVKLUB,U,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,AROOISFQIX,S,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,DLHHKPLLJN,R,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,FDATJCQDUO,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,FFIAEJPPSK,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,FHWAJXZJNO,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,HCHKPOYGTJ,V,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,HNTQIPLTXB,V,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,HPZPGJOCNG,V,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,LEZJQTEKMC,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,ONPGGKTQRO,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,PFHWDNZGUG,W,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,QCYRZRRLHX,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,QXWVGHOTFM,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,REIXRFALKZ,W,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,SZQHDBHNCB,B,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,TNMLEXECKV,B,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,ULGQGGIPOH,R,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,VKLYFBOKMM,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,WFJFHXIOJM,X,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,XQRRVROMDZ,W,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,YIENRVGTPJ,S,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,YNISHDXVIU,Y,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQLJEH,ZRLHRCXSXC,B,SCO,5,Intermediate uplands and Islands (Scotland)
1998,AQUVFY,ADUUQODSWO,D,WAL,9,Uplands (Wales)
1998,AQUVFY,BQRRSSCZHC,B,WAL,9,Uplands (Wales)
1998,AQUVFY,CBZGZIUCWA,S,WAL,9,Uplands (Wales)
1998,AQUVFY,CDWVLUDWWL,X,WAL,9,Uplands (Wales)
1998,AQUVFY,DWJAPWUFBS,B,WAL,9,Uplands (Wales)
1998,AQUVFY,EBWYQEFPVZ,D,WAL,9,Uplands (Wales)
1998,AQUVFY,FFGGXXPEGY,Y,WAL,9,Uplands (Wales)
1998,AQUVFY,GQGHZYBYKR,B,WAL,9,Uplands (Wales)
1998,AQUVFY,HGYEBMSSPM,B,WAL,9,Uplands (Wales)
1998,AQUVFY,JJHRZNVFVE,D,WAL,9,Uplands (Wales)
1998,AQUVFY,JLFFMQUWEE,D,WAL,9,Uplands (Wales)
1998,AQUVFY,JPDXCBLKKA,Y,WAL,9,Uplands (Wales)
1998,AQUVFY,KWLIKLTKWY,W,WAL,9,Uplands (Wales)
1998,AQUVFY,KXAINJZYVQ,B,WAL,9,Uplands (Wales)
1998,AQUVFY,LPBLHQASJV,W,WAL,9,Uplands (Wales)
1998,AQUVFY,MCFUPPBEDF,V,WAL,9,Uplands (Wales)
1998,AQUVFY,MGUSDTMRBF,V,WAL,9,Uplands (Wales)
1998,AQUVFY,MLYGKPVTAP,X,WAL,9,Uplands (Wales)
1998,AQUVFY,MMZRDIQCNV,U,WAL,9,Uplands (Wales)
1998,AQUVFY,MXGYVONKQU,D,WAL,9,Uplands (Wales)
1998,AQUVFY,NFIYMPGWLJ,H,WAL,9,Uplands (Wales)
1998,AQUVFY,OQOTLATZHQ,W,WAL,9,Uplands (Wales)
1998,AQUVFY,OYNOJIQYQW,R,WAL,9,Uplands (Wales)
1998,AQUVFY,PIPAUNFZZG,X,WAL,9,Uplands (Wales)
1998,AQUVFY,QCFBHFSMQW,Y,WAL,9,Uplands (Wales)
1998,AQUVFY,QDAZUVQETT,D,WAL,9,Uplands (Wales)
1998,AQUVFY,SHBZBINNQT,H,WAL,9,Uplands (Wales)
1998,AQUVFY,SXHAYMNCBJ,X,WAL,9,Uplands (Wales)
1998,AQUVFY,SYHRZDVLPS,D,WAL,9,Uplands (Wales)
1998,AQUVFY,UDHQLQCIWQ,R,WAL,9,Uplands (Wales)
1998,AQUVFY,VJQXRTYBMW,S,WAL,9,Uplands (Wales)
1998,AQUVFY,WMBXXJJHKR,V,WAL,9,Uplands (Wales)
1998,AQUVFY,XKEZJWYCWY,D,WAL,9,Uplands (Wales)
1998,AQUVFY,YEDCEXKOYO,X,WAL,9,Uplands (Wales)
1998,AQUVFY,YJVKQHCIGO,U,WAL,9,Uplands (Wales)
1998,AQUVFY,YVBUNEDUOK,D,WAL,9,Uplands (Wales)
1998,AQUVFY,ZGFQUQFASE,D,WAL,9,Uplands (Wales)
1998,AUMEYK,DLYFKGVXXE,Y,ENG,3,Uplands (England)
1998,AUMEYK,DOPYSGEEPA,X,ENG,3,Uplands (England)
1998,AUMEYK,EGDHGLIZKP,Y,ENG,3,Uplands (England)
1998,AUMEYK,HHIJGCVVMK,R,ENG,3,Uplands (England)
1998,AUMEYK,HXEVVANWVQ,W,ENG,3,Uplands (England)
1998,AUMEYK,KRUGXXVORW,Y,ENG,3,Uplands (England)
1998,AUMEYK,KZBOUKRNEZ,V,ENG,3,Uplands (England)
1998,AUMEYK,KZEWHSLGDK,V,ENG,3,Uplands (England)
1998,AUMEYK,MVFEIPSRLQ,R,ENG,3,Uplands (England)
1998,AUMEYK,NUKJIQUHRU,V,ENG,3,Uplands (England)
1998,AUMEYK,NVRCHAUQTJ,W,ENG,3,Uplands (England)
1998,AUMEYK,QCSTOHBRXU,W,ENG,3,Uplands (England)
1998,AUMEYK,RTTYWTVMMZ,Y,ENG,3,Uplands (England)
1998,AUMEYK,TCQIWPHFLT,B,ENG,3,Uplands (England)
1998,AUMEYK,THDUULBRYQ,X,ENG,3,Uplands (England)
1998,AUMEYK,TRBOWWCBBF,U,ENG,3,Uplands (England)
