YEAR,SQUARE_ID,PLOT_ID,PLOT_TYPE,COUNTRY,ENV_ZONE_2007,EZ_DESC_07
2007,AHKTWX,QOFOEDTWDU,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,WWRIKWCFYY,Y,ENG,1,Easterly lowlands (England)
2007,AHKTWX,QRWNSLWACR,W,ENG,1,Easterly lowlands (England)
2007,AHKTWX,NCVYZWVRQO,Y,ENG,1,Easterly lowlands (England)
2007,AHKTWX,CGDOTNWLBV,H,ENG,1,Easterly lowlands (England)
2007,AHKTWX,SJAYJPIZHY,B,ENG,1,Easterly lowlands (England)
2007,AHKTWX,TYLGPMEHUS,R,ENG,1,Easterly lowlands (England)
2007,AHKTWX,VGAQUDMITF,R,ENG,1,Easterly lowlands (England)
2007,AHKTWX,BVNNAIGKYM,W,ENG,1,Easterly lowlands (England)
2007,AHKTWX,TWOEQSNOUN,S,ENG,1,Easterly lowlands (England)
2007,AHKTWX,LWIDBTYTKS,X,ENG,1,Easterly lowlands (England)
2007,AHKTWX,JWXDHQZSYB,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,HJWBHVEVJT,V,ENG,1,Easterly lowlands (England)
2007,AHKTWX,WKNFWUIWNF,H,ENG,1,Easterly lowlands (England)
2007,AHKTWX,GAMHMXFNSD,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,TVNQNSJAYB,B,ENG,1,Easterly lowlands (England)
2007,AHKTWX,ZFXMGZVBOJ,Y,ENG,1,Easterly lowlands (England)
2007,AHKTWX,WHGTCKOYUP,V,ENG,1,Easterly lowlands (England)
2007,AHKTWX,GBYTUEMPIN,A,ENG,1,Easterly lowlands (England)
2007,AHKTWX,YDVYUAONKY,A,ENG,1,Easterly lowlands (England)
2007,AHKTWX,LGFJFIJNYT,X,ENG,1,Easterly lowlands (England)
2007,AHKTWX,ELSOSFOKFX,S,ENG,1,Easterly lowlands (England)
2007,AHKTWX,LZSGGLCEQO,B,ENG,1,Easterly lowlands (England)
2007,AHKTWX,XTTFUOOZND,X,ENG,1,Easterly lowlands (England)
2007,AHKTWX,KYMHDOGYFR,A,ENG,1,Easterly lowlands (England)
2007,AHKTWX,AVIQQXJIVI,V,ENG,1,Easterly lowlands (England)
2007,AHKTWX,BCDVIOUNBB,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,IECSBBKIOX,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,PYGPDVKMTW,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,HVFZNGBBHH,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,OBVVOTBWRY,B,ENG,1,Easterly lowlands (England)
2007,AHKTWX,KEGOTKHYEX,X,ENG,1,Easterly lowlands (England)
2007,AHKTWX,SWBDUSVAOT,A,ENG,1,Easterly lowlands (England)
2007,AHKTWX,XXOJAJULCI,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,MERRKGUGPH,W,ENG,1,Easterly lowlands (England)
2007,AHKTWX,YXCTWDFOCJ,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,AMLRFLLPZM,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,ZJLQSFONZW,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,BFLIEHKBNO,D,ENG,1,Easterly lowlands (England)
2007,AHKTWX,DROHXKDPBH,Y,ENG,1,Easterly lowlands (England)
2007,AKOMXO,AQUDFXPYMZ,V,ENG,2,Westerly lowlands (England)
2007,AKOMXO,GWLWCWHSTE,R,ENG,2,Westerly lowlands (England)
2007,AKOMXO,LXTTXJPUYT,Y,ENG,2,Westerly lowlands (England)
2007,AKOMXO,ZZJSMYABUD,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,LDLCGOIQJB,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,HECENKHVMW,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,BPEISAWJGC,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,TAELTVHJDH,Y,ENG,2,Westerly lowlands (England)
2007,AKOMXO,MZHUIIISJC,B,ENG,2,Westerly lowlands (England)
2007,AKOMXO,TWYUNSVRUC,Y,ENG,2,Westerly lowlands (England)
2007,AKOMXO,WEQUYJQMSZ,H,ENG,2,Westerly lowlands (England)
2007,AKOMXO,IZBMXJPIXF,B,ENG,2,Westerly lowlands (England)
2007,AKOMXO,HEWUCYTTRU,Y,ENG,2,Westerly lowlands (England)
2007,AKOMXO,ENQQPSKZVC,Y,ENG,2,Westerly lowlands (England)
2007,AKOMXO,NZUOKRCAMB,H,ENG,2,Westerly lowlands (England)
2007,AKOMXO,JRILWVRBGR,V,ENG,2,Westerly lowlands (England)
2007,AKOMXO,GYEDWPAUGA,R,ENG,2,Westerly lowlands (England)
2007,AKOMXO,ZTIWSHDUXV,B,ENG,2,Westerly lowlands (England)
2007,AKOMXO,RXOBXLEGIO,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,IWCEWQVOJB,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,HOCECETYBI,X,ENG,2,Westerly lowlands (England)
2007,AKOMXO,NOGQCQELDS,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,KOWCGJRMYE,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,QZQUKYTDXQ,V,ENG,2,Westerly lowlands (England)
2007,AKOMXO,QIOIQGQZOJ,W,ENG,2,Westerly lowlands (England)
2007,AKOMXO,OFKFXDJIIR,D,ENG,2,Westerly lowlands (England)
2007,AKOMXO,PQXYJJAXRF,X,ENG,2,Westerly lowlands (England)
2007,AKOMXO,SKFMLPKGSV,X,ENG,2,Westerly lowlands (England)
2007,AKYQNY,PDIAPFYMVL,X,SCO,6,True uplands (Scotland)
2007,AKYQNY,GOHNINDMOM,Y,SCO,6,True uplands (Scotland)
2007,AKYQNY,PDKJKTYOKP,X,SCO,6,True uplands (Scotland)
2007,AKYQNY,ZPMEEYNAPK,U,SCO,6,True uplands (Scotland)
2007,AKYQNY,ZQEXWQYRKC,Y,SCO,6,True uplands (Scotland)
2007,AKYQNY,KPQSGCSWGO,Y,SCO,6,True uplands (Scotland)
2007,AKYQNY,OLKVUAOYKP,Y,SCO,6,True uplands (Scotland)
2007,AKYQNY,ZOPSJCECTG,Y,SCO,6,True uplands (Scotland)
2007,AKYQNY,CYXKYOIVSC,U,SCO,6,True uplands (Scotland)
2007,AKYQNY,EMZPMCJPNW,X,SCO,6,True uplands (Scotland)
2007,AKYQNY,FYYYUIWDFK,X,SCO,6,True uplands (Scotland)
2007,AKYQNY,EYQWYPBAQR,Y,SCO,6,True uplands (Scotland)
2007,AKYQNY,DBXMHAMRNT,X,SCO,6,True uplands (Scotland)
2007,ALXYRC,RMYKSFAXNF,D,ENG,2,Westerly lowlands (England)
2007,ALXYRC,YDRIIGHDDG,V,ENG,2,Westerly lowlands (England)
2007,ALXYRC,CKSRUXGBVM,X,ENG,2,Westerly lowlands (England)
2007,ALXYRC,ABBODDJSHA,H,ENG,2,Westerly lowlands (England)
2007,ALXYRC,IXGEAHADRY,D,ENG,2,Westerly lowlands (England)
2007,ALXYRC,CPNONCGWVZ,V,ENG,2,Westerly lowlands (England)
2007,ALXYRC,RDXBFDCPWT,B,ENG,2,Westerly lowlands (England)
2007,ALXYRC,KMKFNKOLNY,A,ENG,2,Westerly lowlands (England)
2007,ALXYRC,BXNTKEKVJZ,R,ENG,2,Westerly lowlands (England)
2007,ALXYRC,CHZRHCMGKY,B,ENG,2,Westerly lowlands (England)
2007,ALXYRC,OULKUMYSED,R,ENG,2,Westerly lowlands (England)
2007,ALXYRC,GBUIYGUBYM,A,ENG,2,Westerly lowlands (England)
2007,ALXYRC,NEFVGZAMNQ,X,ENG,2,Westerly lowlands (England)
2007,ALXYRC,WPNPDCTWCT,D,ENG,2,Westerly lowlands (England)
2007,ANHJGW,WAGIPELMBU,W,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,YXSMOESSHH,U,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,DWHKFBCXYX,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,ZKGZMVAJGJ,W,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,MMXOJCERPT,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,AEKJDMCDZW,U,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,JLSBBYEKRS,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,WLXIUNBDCB,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,KZQLRCPYKX,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,KPAJUPIACP,S,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,NYXVCXAHWB,U,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,HBLIMIOCNP,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,ERAXENIAFL,U,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,OTWTQNOGSD,W,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,HFSCUHCBTB,U,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,HXOIXNZNWE,S,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,RLPKXMYDLU,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,BBUPVRUFNM,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,ZEJHBGOUWP,U,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,OVKVNBBMJS,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,ANHJGW,FUVJXHNONS,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,UVPNZEIFDT,R,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,RNDDVWQLRW,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,BPWRTCYCUJ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,SEYYCSGSHU,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,LECSSQTPRJ,D,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,LDFMVUCEIT,S,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,LBTXAIAIUQ,V,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,WXVJEDPPCW,D,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,VOTFPFDLBF,B,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,WNCWBHNADC,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,FSMALDSDHS,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,QGCEKWQRPO,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,VTGJWWNISP,W,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,QUQMOCQDLK,R,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,WBIFMGYHHJ,W,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,RJIZJYRBAG,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,ZRXHLHFTQV,V,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,NANXEYWKRF,W,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,RLFUISUOLP,B,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,UJHZSKMKEA,D,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,AVQXHMHAVH,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,XNDYJEGBKL,B,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,UDCAQQHKYG,X,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,SSGOMUXQQR,D,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,JMOSBHJQWG,D,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,ZXVQIZVGJT,V,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,AKVKDZJMUQ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,HITIVTCQWB,S,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQLJEH,YVXIZZJULZ,Y,SCO,5,Intermediate uplands and Islands (Scotland)
2007,AQUVFY,YCQQTORSFH,H,WAL,9,Uplands (Wales)
2007,AQUVFY,VVGLYSLGUF,D,WAL,9,Uplands (Wales)
2007,AQUVFY,XORELOPNVX,B,WAL,9,Uplands (Wales)
2007,AQUVFY,VIUWXCYFFI,U,WAL,9,Uplands (Wales)
2007,AQUVFY,VYJCGXLXTZ,V,WAL,9,Uplands (Wales)
2007,AQUVFY,KBPBNQWAGI,D,WAL,9,Uplands (Wales)
2007,AQUVFY,DLVMXEXEIX,U,WAL,9,Uplands (Wales)
2007,AQUVFY,CDYVZPUJJQ,D,WAL,9,Uplands (Wales)
2007,AQUVFY,KZJAJNMXCO,R,WAL,9,Uplands (Wales)
2007,AQUVFY,LEUOHWQUKP,B,WAL,9,Uplands (Wales)
2007,AQUVFY,HJVQLFTRNG,B,WAL,9,Uplands (Wales)
2007,AQUVFY,CODRYXOINK,D,WAL,9,Uplands (Wales)
2007,AQUVFY,OMAEAUVEAS,Y,WAL,9,Uplands (Wales)
2007,AQUVFY,QOYDDUTFMY,W,WAL,9,Uplands (Wales)
2007,AQUVFY,DJKCQCDICR,V,WAL,9,Uplands (Wales)
2007,AQUVFY,AXOATDUBZJ,V,WAL,9,Uplands (Wales)
2007,AQUVFY,JAWTFJUNGV,X,WAL,9,Uplands (Wales)
2007,AQUVFY,FMDOEWPJAB,D,WAL,9,Uplands (Wales)
2007,AQUVFY,JLZNJZBIEI,X,WAL,9,Uplands (Wales)
2007,AQUVFY,GHJUWJPEZN,W,WAL,9,Uplands (Wales)
2007,AQUVFY,EOZORLORVX,X,WAL,9,Uplands (Wales)
2007,AQUVFY,IYPLDBDVAF,D,WAL,9,Uplands (Wales)
2007,AQUVFY,UDLBEKZHYB,Y,WAL,9,Uplands (Wales)
2007,AQUVFY,UHEFELBCBB,W,WAL,9,Uplands (Wales)
2007,ARCCVB,QGPWEHAKGH,D,WAL,8,Lowlands (Wales)
2007,ARCCVB,KYQIZOQMFF,B,WAL,8,Lowlands (Wales)
2007,ARCCVB,UBXKVBXZGE,X,WAL,8,Lowlands (Wales)
2007,ARCCVB,QDPIBNOEIC,D,WAL,8,Lowlands (Wales)
2007,ARCCVB,IBGAJLPTNF,S,WAL,8,Lowlands (Wales)
2007,ARCCVB,DTXZTKDVRT,B,WAL,8,Lowlands (Wales)
2007,ARCCVB,YSNNVDGZGA,V,WAL,8,Lowlands (Wales)
2007,ARCCVB,UVKNMOLYZQ,R,WAL,8,Lowlands (Wales)
2007,ARCCVB,SOIVDBRVSR,X,WAL,8,Lowlands (Wales)
2007,ARCCVB,MOLASWGFWD,W,WAL,8,Lowlands (Wales)
2007,ARCCVB,BVGIOELOQC,D,WAL,8,Lowlands (Wales)
2007,ARCCVB,RNCRGMJSPU,S,WAL,8,Lowlands (Wales)
2007,ARCCVB,ZKJBXEIDMK,H,WAL,8,Lowlands (Wales)
2007,ARCCVB,WGLVEWPHFJ,D,WAL,8,Lowlands (Wales)
2007,ARCCVB,FIBXHDQPRJ,Y,WAL,8,Lowlands (Wales)
2007,ARCCVB,MBABTOPUKL,Y,WAL,8,Lowlands (Wales)
2007,ARCCVB,MXLEUIZVLR,B,WAL,8,Lowlands (Wales)
2007,ARCCVB,LSNSAMHIDJ,X,WAL,8,Lowlands (Wales)
2007,ARCCVB,RRIMGBAEJZ,A,WAL,8,Lowlands (Wales)
2007,ARCCVB,AZHZUKJICA,W,WAL,8,Lowlands (Wales)
2007,ARCCVB,NRLYVGCGSV,H,WAL,8,Lowlands (Wales)
2007,ARCCVB,MBRGLEJLHV,R,WAL,8,Lowlands (Wales)
2007,ARCCVB,TRYJWAMPHX,B,WAL,8,Lowlands (Wales)
2007,ARCCVB,CASBTZAOCH,D,WAL,8,Lowlands (Wales)
2007,ARCCVB,VSQKSXBZJA,X,WAL,8,Lowlands (Wales)
2007,ARCCVB,HGMKPVUUBH,W,WAL,8,Lowlands (Wales)
2007,ARCCVB,XVILLNNIHX,X,WAL,8,Lowlands (Wales)
2007,ARCCVB,XUUUMTOBYB,V,WAL,8,Lowlands (Wales)
2007,ARCCVB,CWWCNRVZDL,D,WAL,8,Lowlands (Wales)
2007,ARCCVB,ZLXQCQUNJZ,Y,WAL,8,Lowlands (Wales)
2007,ARCCVB,TLBYNOOINE,V,WAL,8,Lowlands (Wales)
2007,ARCCVB,TYIWMEIUDQ,D,WAL,8,Lowlands (Wales)
2007,ARCCVB,CHHKXBVPZN,Y,WAL,8,Lowlands (Wales)
2007,ARCCVB,ADYWXAGWXV,B,WAL,8,Lowlands (Wales)
2007,AUMEYK,BATWHGDOYV,V,ENG,3,Uplands (England)
2007,AUMEYK,LXHDSDDSDA,S,ENG,3,Uplands (England)
2007,AUMEYK,LLWCZZBKUE,W,ENG,3,Uplands (England)
2007,AUMEYK,NFQREMJESU,B,ENG,3,Uplands (England)
2007,AUMEYK,GRZRZYVVRE,X,ENG,3,Uplands (England)
2007,AUMEYK,CBCKVNASJF,U,ENG,3,Uplands (England)
2007,AUMEYK,HJOUEIUCTP,R,ENG,3,Uplands (England)
2007,AUMEYK,HCHPHXSXVA,Y,ENG,3,Uplands (England)
2007,AUMEYK,XMAJRNDCFV,B,ENG,3,Uplands (England)
2007,AUMEYK,MJQVONZYVM,B,ENG,3,Uplands (England)
2007,AUMEYK,HKXWMBFEJQ,X,ENG,3,Uplands (England)
2007,AUMEYK,ZGWDITJCMX,Y,ENG,3,Uplands (England)
